,BHK,Rent,Size,Area_Type,City,Furnishing_Status,Tenant_Preferred,Bathroom,Point_Contact,Floor_Number,Total_Floor
3708,1,0.0033725848862467133,0.055068836045056316,2,1,2,0,1,2,1,4
3709,3,0.04538698982508288,0.3366708385481852,2,1,0,0,2,0,8,10
3710,2,0.0019435234937692921,0.0994993742177722,2,1,2,1,2,2,1,2
3711,1,0.0013718989367783238,0.05306633291614518,2,1,2,1,1,2,0,3
3712,2,0.003229678746998971,0.12390488110137672,2,1,1,1,2,2,1,2
3713,1,0.001514805076026066,0.07321652065081351,2,1,1,1,1,2,1,1
3714,2,0.0025151480507602606,0.08448060075093866,2,1,2,1,2,2,0,2
3715,2,0.003229678746998971,0.1332916145181477,2,1,1,1,2,2,1,2
3716,3,0.00594489539270607,0.13642052565707133,1,1,1,0,3,0,4,4
3717,2,0.004515834000228649,0.1176470588235294,1,1,2,2,2,2,1,2
3718,3,0.005373270835715102,0.18648310387984982,2,1,2,0,3,2,19,31
3719,3,0.00594489539270607,0.13642052565707133,2,1,1,1,2,2,0,2
3720,2,0.0029438664685034867,0.13642052565707133,1,1,1,0,2,2,2,2
3721,3,0.006230707671201554,0.12390488110137672,1,1,2,0,3,2,1,3
3722,2,0.005087458557219617,0.09887359198998748,2,1,1,1,2,2,2,4
3723,3,0.012518577798102205,0.18648310387984982,2,1,1,1,2,2,1,3
3724,3,0.004515834000228649,0.15519399249061328,2,1,1,1,2,2,2,3
3725,2,0.0023722419115125184,0.08010012515644555,1,1,2,1,2,2,1,2
3726,3,0.012518577798102205,0.20525657071339173,2,1,2,1,3,0,1,5
3727,4,0.016805761975534468,0.28873591989987485,2,1,2,1,4,0,10,12
3728,2,0.003086772607751229,0.1176470588235294,2,1,1,2,2,2,1,2
3729,3,0.011089516405624784,0.21151439299123903,2,1,0,1,3,2,3,5
3730,3,0.004230021721733165,0.16145181476846057,2,1,0,1,2,2,1,2
3731,2,0.0022293357722647767,0.0994993742177722,2,1,1,1,2,2,1,2
3732,2,0.009660455013147363,0.13754693366708384,2,1,1,1,2,2,3,3
3733,1,0.0008002743797873556,0.03629536921151439,2,1,2,0,1,2,1,2
3734,2,0.002800960329255745,0.08635794743429286,2,1,2,1,1,2,1,3
3735,2,0.0023722419115125184,0.1176470588235294,2,1,1,1,2,2,0,2
3736,3,0.0068023322281925225,0.16020025031289112,2,1,2,1,3,2,4,4
3737,2,0.0025151480507602606,0.1176470588235294,2,1,2,1,2,2,0,2
3738,1,0.003086772607751229,0.04881101376720901,2,1,0,1,1,2,1,3
3739,2,0.005200926031782325,0.24906132665832292,2,1,0,1,2,2,7,10
3740,2,0.003086772607751229,0.11627033792240299,2,1,1,1,2,2,3,4
3741,3,0.0025151480507602606,0.14893617021276595,1,1,2,1,3,2,1,3
3742,2,0.005373270835715102,0.22403003754693365,2,1,1,1,2,2,1,1
3743,3,0.003944209443237681,0.14893617021276595,1,1,2,1,2,0,2,5
3744,2,0.007659769063678976,0.14893617021276595,2,1,1,2,2,2,1,3
3745,3,0.0025151480507602606,0.21777221526908636,2,1,2,1,3,2,1,1
3746,1,0.0006573682405396136,0.03629536921151439,2,1,2,1,1,2,0,2
3747,1,0.0019435234937692921,0.08010012515644555,1,1,2,0,1,2,1,3
3748,2,0.003515491025494455,0.1176470588235294,2,1,1,1,2,2,0,3
3749,3,0.009946267291642849,0.2002503128911139,2,1,1,2,3,0,3,14
3750,2,0.003944209443237681,0.11138923654568209,2,1,2,1,2,2,1,2
3751,1,0.0010860866582828397,0.06758448060075092,1,1,2,1,1,2,1,1
3752,2,0.0025151480507602606,0.08635794743429286,2,1,2,1,2,2,0,2
3753,2,0.0025151480507602606,0.09887359198998748,2,1,2,1,2,2,2,3
3754,2,0.0020864296330170345,0.07133917396745931,2,1,1,1,2,2,3,5
3755,2,0.002800960329255745,0.1176470588235294,2,1,1,1,2,2,1,2
3756,1,0.0019435234937692921,0.08635794743429286,1,1,2,1,1,2,1,1
3757,2,0.003086772607751229,0.07384230287859823,2,1,1,1,1,2,0,3
3758,1,0.0010860866582828397,0.023779724655819776,2,1,1,1,1,2,0,3
3759,1,0.0016577112152738082,0.07384230287859823,2,1,1,1,1,2,0,3
3760,2,0.003944209443237681,0.06758448060075092,2,1,2,1,2,2,0,3
3761,1,0.0025151480507602606,0.07384230287859823,2,1,2,1,1,2,4,5
3762,3,0.010374985709386074,0.20901126408010012,2,1,1,2,3,0,1,16
3763,2,0.0016577112152738082,0.13642052565707133,1,1,2,1,2,2,1,1
3764,1,0.001514805076026066,0.07384230287859823,2,1,2,1,1,2,0,2
3765,2,0.004230021721733165,0.1013767209011264,1,1,1,2,2,2,0,2
3766,3,0.00937464273465188,0.139549436795995,1,1,1,2,3,0,8,12
3767,2,0.0029438664685034867,0.12052565707133917,1,1,1,2,2,2,4,4
3768,2,0.003944209443237681,0.09637046307884854,2,1,0,1,1,2,1,2
3769,1,0.0019435234937692921,0.04881101376720901,2,1,2,1,1,2,0,1
3770,4,0.06253572653481193,0.4993742177722153,2,1,1,1,4,0,1,2
3771,2,0.00594489539270607,0.12390488110137672,1,1,1,1,2,0,2,4
3772,3,0.023951068937921573,0.43679599499374216,1,1,1,1,3,0,0,1
3773,1,0.0013718989367783238,0.0425531914893617,2,1,1,1,1,2,0,2
3774,2,0.0036583971647421976,0.09887359198998748,1,1,1,0,2,2,2,2
3775,2,0.0029438664685034867,0.08635794743429286,2,1,2,1,2,2,0,2
3776,1,0.0013718989367783238,0.06758448060075092,2,1,2,1,1,2,0,2
3777,3,0.006516519949697038,0.2615769712140175,2,1,1,1,4,2,0,2
3778,3,0.008803018177660911,0.21151439299123903,2,1,1,1,3,2,2,2
3779,3,0.004230021721733165,0.1764705882352941,1,1,1,1,2,2,0,1
3780,2,0.0033725848862467133,0.1176470588235294,1,1,1,1,2,2,1,2
3781,2,0.0036583971647421976,0.09637046307884854,2,1,1,1,2,2,2,2
3782,1,0.00180061735452155,0.09887359198998748,1,1,2,0,1,2,1,2
3783,2,0.0025151480507602606,0.061326658322903634,2,1,1,1,1,2,2,4
3784,2,0.0049445524179718755,0.12390488110137672,2,1,1,1,2,2,25,32
3785,2,0.003086772607751229,0.09261576971214017,2,1,2,1,2,2,2,2
3786,2,0.004515834000228649,0.14893617021276595,1,1,2,1,2,2,2,2
3787,3,0.009660455013147363,0.14292866082603253,1,1,1,2,3,0,10,14
3788,2,0.0022293357722647767,0.10425531914893615,2,1,1,1,2,2,2,3
3789,2,0.0033725848862467133,0.11138923654568209,2,1,2,1,2,2,1,3
3790,2,0.00765948325140048,0.15519399249061328,1,1,1,1,2,0,2,4
3791,2,0.002800960329255745,0.08010012515644555,2,1,2,1,2,2,2,2
3792,4,0.039670744255173196,0.3241551939924906,1,1,1,1,4,0,2,2
3793,1,0.003086772607751229,0.08635794743429286,2,1,2,1,1,2,0,2
3794,2,0.0033725848862467133,0.08886107634543178,1,1,2,2,2,2,1,2
3795,4,0.07111009488967646,0.43679599499374216,1,1,1,1,4,0,1,4
3796,4,0.022522007545444152,0.3742177722152691,1,1,2,0,4,0,1,2
3797,2,0.006230421858923058,0.14192740926157696,1,1,1,1,2,0,1,1
3798,3,0.009946267291642849,0.21777221526908636,1,1,2,0,3,0,1,4
3799,3,0.01966388476048931,0.1802252816020025,2,1,2,1,2,2,0,2
3800,2,0.003229678746998971,0.07259073842302878,2,1,2,1,1,2,1,2
3801,2,0.004801646278724134,0.11138923654568209,2,1,1,1,2,2,2,2
3802,2,0.0025151480507602606,0.09887359198998748,2,1,1,1,1,2,1,2
3803,2,0.004801646278724134,0.12390488110137672,2,1,1,1,2,2,1,3
3804,3,0.010232079570138332,0.20525657071339173,2,1,1,2,3,0,2,14
3805,2,0.004801646278724134,0.08635794743429286,1,1,1,1,2,2,0,1
3806,3,0.0068023322281925225,0.15894868585732164,2,1,1,1,2,2,1,1
3807,2,0.0025151480507602606,0.08635794743429286,2,1,2,1,2,2,0,2
3808,2,0.003944209443237681,0.12140175219023779,2,1,2,1,2,2,1,4
3809,2,0.003944209443237681,0.11138923654568209,1,1,1,1,2,2,2,2
3810,1,0.0022293357722647767,0.055068836045056316,2,1,2,2,1,2,1,1
3811,2,0.0036583971647421976,0.14893617021276595,2,1,2,1,2,2,2,4
3812,2,0.0020864296330170345,0.08010012515644555,2,1,1,1,2,2,1,2
3813,3,0.009660455013147363,0.23692115143929912,2,1,1,1,3,2,6,11
3814,2,0.0025151480507602606,0.08010012515644555,2,1,1,1,1,2,2,3
3815,1,0.0010860866582828397,0.055068836045056316,1,1,2,1,1,2,2,2
3816,2,0.006230707671201554,0.11138923654568209,1,1,2,0,2,2,3,5
3817,2,0.003944209443237681,0.06758448060075092,2,1,2,2,1,2,2,3
3818,2,0.0049445524179718755,0.09261576971214017,2,1,1,1,2,2,0,3
3819,2,0.007659769063678976,0.12390488110137672,2,1,1,1,2,2,2,4
3820,3,0.008803018177660911,0.13016270337922403,1,1,1,2,3,0,4,12
3821,1,0.0036583971647421976,0.08010012515644555,1,1,0,2,2,2,1,3
3822,1,0.0016577112152738082,0.04881101376720901,2,1,1,1,1,2,1,3
3823,3,0.009088830456156395,0.1332916145181477,1,1,1,2,3,0,7,12
3824,3,0.028238253115353835,0.24906132665832292,1,1,1,0,3,0,3,14
3825,2,0.004801646278724134,0.08886107634543178,2,1,1,1,2,2,4,5
3826,3,0.004230021721733165,0.12390488110137672,1,1,2,0,2,2,1,3
3827,1,0.0020864296330170345,0.061326658322903634,2,1,2,1,1,2,0,2
3828,2,0.0025151480507602606,0.11138923654568209,2,1,0,1,2,2,0,3
3829,2,0.003515491025494455,0.11138923654568209,2,1,1,1,2,2,5,7
3830,2,0.005087458557219617,0.11138923654568209,2,1,1,1,2,2,1,3
3831,1,0.0029438664685034867,0.12390488110137672,2,1,2,1,2,2,1,2
3832,3,0.00594489539270607,0.16145181476846057,2,1,1,2,3,2,1,3
3833,3,0.003086772607751229,0.1718397997496871,2,1,1,0,3,2,2,4
3834,2,0.0025151480507602606,0.09887359198998748,1,1,1,0,2,2,0,1
3835,2,0.003944209443237681,0.18648310387984982,1,1,2,0,2,2,1,1
3836,3,0.009660455013147363,0.16770963704630787,1,1,1,0,2,0,0,2
3837,3,0.01966388476048931,0.24906132665832292,1,1,1,0,3,0,3,4
3838,3,0.008803018177660911,0.14893617021276595,1,1,2,0,2,0,0,4
3839,3,0.009660455013147363,0.23804755944931164,1,1,2,0,3,0,1,4
3840,1,0.0025151480507602606,0.061326658322903634,1,1,2,0,1,2,1,2
3841,2,0.002800960329255745,0.1176470588235294,2,1,2,0,2,2,1,1
3842,2,0.003086772607751229,0.12390488110137672,1,1,2,0,2,2,1,1
3843,3,0.011089516405624784,0.19899874843554444,1,1,2,0,3,2,11,16
3844,2,0.0019435234937692921,0.11138923654568209,2,1,2,1,2,2,0,2
3845,3,0.005373270835715102,0.15707133917396746,2,1,1,1,2,2,1,3
3846,3,0.003086772607751229,0.13141426783479349,2,1,1,1,2,2,3,4
3847,2,0.003944209443237681,0.13016270337922403,2,1,1,1,2,2,1,2
3848,3,0.00737395678518349,0.18648310387984982,1,1,2,0,3,0,2,4
3849,2,0.0033725848862467133,0.11013767209011263,1,1,2,0,2,2,1,2
3850,2,0.0022293357722647767,0.08635794743429286,1,1,2,1,3,2,1,2
3851,3,0.0068023322281925225,0.14217772215269087,1,1,1,1,2,2,1,2
3852,1,0.003086772607751229,0.08635794743429286,2,1,1,1,1,2,1,2
3853,2,0.004801646278724134,0.09887359198998748,1,1,1,0,2,0,0,2
3854,2,0.0023722419115125184,0.07884856070087608,1,1,2,1,2,2,0,1
3855,2,0.0036583971647421976,0.1125156445556946,2,1,1,1,2,2,5,14
3856,4,0.011089516405624784,0.29912390488110135,1,1,2,0,3,0,0,2
3857,4,0.01966388476048931,0.474342928660826,1,1,1,1,4,0,0,1
3858,2,0.003944209443237681,0.04881101376720901,2,1,2,1,2,2,1,3
3859,2,0.0020864296330170345,0.10963704630788484,2,1,2,2,2,2,2,3
3860,3,0.007516862924431232,0.19524405506883605,2,1,1,1,3,2,4,5
3861,2,0.003944209443237681,0.11138923654568209,2,1,2,1,2,2,1,2
3862,1,0.0010860866582828397,0.04881101376720901,2,1,2,1,1,2,0,2
3863,2,0.007088144506688007,0.19899874843554444,2,1,1,1,2,2,0,2
3864,2,0.0036583971647421976,0.12390488110137672,2,1,2,1,2,2,2,3
3865,2,0.005373270835715102,0.10513141426783477,2,1,1,1,2,2,0,4
3866,2,0.003086772607751229,0.09261576971214017,2,1,2,1,2,2,0,3
3867,2,0.004515834000228649,0.09261576971214017,2,1,2,1,2,2,1,2
3868,3,0.02109294615296673,0.24906132665832292,1,1,1,1,3,2,3,4
3869,3,0.00523036469646736,0.15769712140175218,2,1,1,0,2,2,1,2
3870,2,0.0025151480507602606,0.24906132665832292,1,1,1,1,2,2,1,2
3871,2,0.008803018177660911,0.15519399249061328,2,1,0,1,2,2,3,7
3872,2,0.003944209443237681,0.12390488110137672,2,1,2,2,2,2,0,2
3873,3,0.007659769063678976,0.13016270337922403,1,1,1,1,3,0,5,10
3874,2,0.0027086429633017034,0.09887359198998748,2,1,1,1,2,2,5,6
3875,3,0.013947639190579626,0.20212765957446807,2,1,0,1,3,0,8,11
3876,3,0.008945924316908653,0.19086357947434293,2,1,2,1,3,0,1,2
3877,2,0.006230707671201554,0.10513141426783477,1,1,0,1,2,2,1,2
3878,4,0.02109294615296673,0.474342928660826,1,3,1,1,4,0,3,10
3879,4,0.07111009488967646,0.5619524405506883,1,3,1,2,4,0,0,2
3880,2,0.0025151480507602606,0.13642052565707133,2,3,2,1,2,2,1,3
3881,3,0.016805761975534468,0.3992490613266583,1,3,1,1,3,0,1,5
3882,2,0.003086772607751229,0.07972465581977471,2,3,2,1,1,2,2,3
3883,3,0.013376014633588658,0.22377972465581977,2,3,1,1,3,0,7,14
3884,3,0.0162341374185435,0.21151439299123903,1,3,0,1,3,0,11,17
3885,2,0.0036583971647421976,0.11514392991239047,2,3,1,1,2,2,5,5
3886,1,0.0016577112152738082,0.017521902377972465,2,3,2,1,1,2,0,2
3887,2,0.0033725848862467133,0.14893617021276595,2,3,1,1,2,2,3,4
3888,2,0.002800960329255745,0.15519399249061328,2,3,2,1,2,2,2,3
3889,2,0.0023722419115125184,0.11138923654568209,2,3,1,1,2,2,3,4
3890,1,0.00180061735452155,0.061326658322903634,2,3,1,1,1,0,2,3
3891,2,0.0036583971647421976,0.11138923654568209,1,3,1,0,2,2,0,2
3892,2,0.004230021721733165,0.13642052565707133,2,3,0,2,2,0,2,5
3893,3,0.004801646278724134,0.18648310387984982,2,3,1,1,3,0,4,5
3894,1,0.002000685949468389,0.061326658322903634,2,3,2,1,1,2,1,3
3895,3,0.003086772607751229,0.16145181476846057,1,3,0,1,3,2,1,4
3896,1,0.0025151480507602606,0.03629536921151439,2,3,0,1,1,2,10,31
3897,2,0.0033725848862467133,0.09887359198998748,2,3,1,1,2,2,1,3
3898,3,0.00594489539270607,0.1739674593241552,1,3,1,1,2,2,1,6
3899,1,0.002658054190008003,0.061326658322903634,2,3,0,1,1,2,0,4
3900,2,0.002800960329255745,0.09261576971214017,2,3,2,1,2,2,3,5
3901,3,0.005373270835715102,0.14893617021276595,2,3,1,1,3,2,2,4
3902,3,0.0036583971647421976,0.16770963704630787,1,3,1,1,2,2,3,4
3903,2,0.003229678746998971,0.1739674593241552,2,3,2,1,2,2,0,4
3904,1,0.002658054190008003,0.055068836045056316,2,3,2,1,1,2,3,5
3905,3,0.008231393620669943,0.2566958698372966,2,3,0,1,3,2,1,6
3906,2,0.002800960329255745,0.011264080100125157,2,3,0,2,2,2,2,3
3907,2,0.0022293357722647767,0.13642052565707133,2,3,1,1,2,2,2,2
3908,3,0.009660455013147363,0.20525657071339173,1,3,1,2,3,2,5,5
3909,3,0.006339887961586829,0.18648310387984982,2,3,1,1,3,2,1,1
3910,2,0.0023722419115125184,0.1414267834793492,2,3,1,1,2,2,3,4
3911,2,0.0022293357722647767,0.12265331664580724,2,3,2,0,2,2,0,1
3912,3,0.016805761975534468,0.21151439299123903,2,3,1,1,3,2,7,17
3913,2,0.002800960329255745,0.14893617021276595,2,3,2,1,2,2,2,4
3914,2,0.002800960329255745,0.10513141426783477,2,3,2,1,2,2,1,3
3915,2,0.002800960329255745,0.11138923654568209,2,3,2,1,2,2,2,3
3916,2,0.0019435234937692921,0.09887359198998748,2,3,1,1,2,2,0,2
3917,2,0.0022293357722647767,0.12390488110137672,2,3,2,0,2,2,1,2
3918,2,0.0019435234937692921,0.12640801001251564,2,3,1,1,2,2,3,4
3919,1,0.0012289927975305819,0.03629536921151439,2,3,2,1,1,2,0,3
3920,2,0.003086772607751229,0.22403003754693365,2,3,1,1,2,2,0,2
3921,3,0.0068023322281925225,0.11376720901126407,1,3,1,1,2,2,8,13
3922,3,0.006230707671201554,0.001877346683354193,1,3,1,1,3,2,5,6
3923,2,0.003086772607751229,0.13016270337922403,2,3,1,1,2,2,1,3
3924,2,0.001514805076026066,0.023779724655819776,1,3,2,0,2,2,0,1
3925,1,0.0022293357722647767,0.055068836045056316,2,3,2,1,1,2,1,4
3926,4,0.0068023322281925225,0.12390488110137672,2,3,1,1,3,2,15,20
3927,3,0.003229678746998971,0.15519399249061328,1,3,1,0,2,2,2,5
3928,3,0.012518577798102205,0.23654568210262827,1,3,2,0,3,0,9,15
3929,2,0.00737395678518349,0.18648310387984982,2,3,1,1,2,2,0,4
3930,3,0.02109294615296673,0.29849812265331666,1,3,1,2,3,0,14,17
3931,2,0.0022293357722647767,0.22403003754693365,2,3,0,1,2,2,1,1
3932,2,0.003086772607751229,0.08635794743429286,1,3,2,1,2,2,3,3
3933,3,0.006516519949697038,0.21151439299123903,2,3,2,2,2,0,4,5
3934,2,0.003944209443237681,0.14893617021276595,2,3,2,0,2,2,2,3
3935,3,0.006516519949697038,0.19899874843554444,1,3,1,1,3,2,3,5
3936,2,0.003086772607751229,0.09198998748435543,2,3,2,1,2,2,8,9
3937,3,0.00737395678518349,0.2753441802252816,2,3,1,2,3,2,4,5
3938,3,0.008231393620669943,0.1802252816020025,1,3,1,1,3,2,9,13
3939,3,0.005373270835715102,0.1739674593241552,2,3,1,2,3,2,3,4
3940,3,0.00594489539270607,0.24906132665832292,1,3,0,0,3,2,-1,3
3941,4,0.0068023322281925225,0.22590738423028786,2,3,1,1,3,2,2,5
3942,2,0.006230707671201554,0.12390488110137672,2,3,1,1,1,2,-1,3
3943,2,0.003086772607751229,0.12390488110137672,2,3,2,1,2,2,3,3
3944,2,0.004801646278724134,0.14893617021276595,2,3,2,1,3,2,5,6
3945,3,0.015376700583057045,0.30287859824780977,2,3,1,0,3,0,7,9
3946,1,0.0010860866582828397,0.016270337922403004,2,3,2,1,1,2,2,3
3947,2,0.0033725848862467133,0.14893617021276595,2,3,1,1,2,2,2,5
3948,2,0.0022293357722647767,0.13642052565707133,2,3,2,1,3,2,2,4
3949,2,0.0016577112152738082,0.09887359198998748,1,3,2,0,2,2,1,3
3950,3,0.007659769063678976,0.18648310387984982,2,3,1,1,3,2,3,5
3951,2,0.003944209443237681,0.14893617021276595,2,3,1,1,2,2,2,5
3952,3,0.0036583971647421976,0.16770963704630787,2,3,1,1,3,2,2,5
3953,5,0.012518577798102205,0.28660826032540676,1,3,2,0,3,2,3,5
3954,1,0.003086772607751229,0.16145181476846057,2,3,0,1,2,2,2,4
3955,2,0.003229678746998971,0.12390488110137672,2,3,1,1,2,2,3,4
3956,2,0.0033725848862467133,0.15018773466833543,2,3,2,1,2,2,4,5
3957,2,0.0023722419115125184,0.13016270337922403,2,3,2,1,2,2,2,3
3958,3,0.009660455013147363,0.19899874843554444,1,3,1,2,3,0,8,10
3959,1,0.0008002743797873556,0.03629536921151439,2,3,2,1,1,2,3,3
3960,1,0.0019435234937692921,0.03629536921151439,2,3,1,1,1,2,4,4
3961,2,0.003229678746998971,0.1251564455569462,1,3,2,0,2,2,5,5
3962,3,0.01823482336801189,0.23028785982478098,1,3,0,0,3,2,5,5
3963,2,0.0033725848862467133,0.16145181476846057,1,3,1,0,2,2,0,3
3964,2,0.003229678746998971,0.13642052565707133,1,3,2,0,2,2,3,3
3965,3,0.012518577798102205,0.2740926157697121,1,3,1,1,3,0,3,5
3966,1,0.0013718989367783238,0.061326658322903634,0,3,2,1,1,2,5,5
3967,3,0.013947639190579626,0.2853566958698373,2,3,1,0,3,0,4,24
3968,3,0.011089516405624784,0.23654568210262827,1,3,1,1,3,0,4,5
3969,3,0.008231393620669943,0.19899874843554444,1,3,1,1,3,0,2,5
3970,2,0.0016577112152738082,0.09887359198998748,2,3,2,1,1,2,2,3
3971,3,0.0068023322281925225,0.19899874843554444,2,3,0,1,3,2,2,5
3972,1,0.0022293357722647767,0.061326658322903634,2,3,2,1,1,2,1,5
3973,3,0.004230021721733165,0.18648310387984982,1,3,0,2,3,2,2,3
3974,1,0.002658054190008003,0.08010012515644555,2,3,1,1,1,2,1,3
3975,4,0.028238253115353835,0.4117647058823529,1,3,1,2,4,0,0,14
3976,2,0.0022293357722647767,0.14893617021276595,2,3,2,1,2,2,0,1
3977,2,0.002800960329255745,0.09887359198998748,2,3,1,1,2,2,2,3
3978,3,0.006516519949697038,0.14893617021276595,2,3,1,1,4,2,1,3
3979,2,0.003086772607751229,0.12390488110137672,2,3,2,1,1,2,2,3
3980,2,0.005373270835715102,0.19899874843554444,2,3,2,2,3,2,1,2
3981,2,0.006516519949697038,0.14893617021276595,1,3,0,1,2,2,1,3
3982,2,0.003086772607751229,0.13642052565707133,2,3,1,1,2,2,2,2
3983,3,0.003086772607751229,0.15519399249061328,1,3,1,2,3,2,2,6
3984,2,0.0025151480507602606,0.13642052565707133,1,3,2,1,2,2,0,2
3985,2,0.012518577798102205,0.19899874843554444,2,3,0,1,2,2,1,6
3986,2,0.00594489539270607,0.12390488110137672,2,3,1,1,2,2,2,2
3987,1,0.001514805076026066,0.05569461827284105,2,3,2,1,1,2,2,3
3988,3,0.011089516405624784,0.18310387984981227,2,3,0,1,2,2,23,23
3989,5,0.08540070881445067,0.5056320400500625,2,3,2,1,4,2,0,5
3990,1,0.0008002743797873556,0.04881101376720901,2,3,2,1,1,2,0,1
3991,2,0.003086772607751229,0.16145181476846057,2,3,1,1,2,2,1,2
3992,4,0.00737395678518349,0.3141426783479349,1,3,1,2,5,2,2,2
3993,1,0.0025151480507602606,0.061326658322903634,2,3,0,1,1,2,2,5
3994,2,0.0025151480507602606,0.023779724655819776,2,3,2,1,1,2,0,2
3995,2,0.0025151480507602606,0.14893617021276595,2,3,2,1,2,2,0,1
3996,3,0.004801646278724134,0.2428035043804756,2,3,1,1,3,2,2,5
3997,1,0.0038013033039899394,0.061326658322903634,1,3,1,0,1,0,2,5
3998,1,0.0022293357722647767,0.061326658322903634,2,3,2,1,3,2,3,3
3999,2,0.0036583971647421976,0.14267834793491865,2,3,0,1,2,2,1,3
4000,2,0.004801646278724134,0.029036295369211512,2,3,2,1,2,2,0,4
4001,2,0.0023722419115125184,0.08886107634543178,1,3,1,1,2,2,5,7
4002,3,0.013661826912084143,0.22403003754693365,2,3,2,0,3,0,19,30
4003,1,0.0022293357722647767,0.055068836045056316,2,3,1,1,1,2,1,3
4004,2,0.036812621470218354,0.015018773466833543,2,3,2,1,2,2,1,1
4005,2,0.0019435234937692921,0.08510638297872339,2,3,2,1,2,2,2,4
4006,2,0.0033725848862467133,0.12390488110137672,2,3,0,1,2,2,2,4
4007,3,0.004801646278724134,0.18648310387984982,2,3,1,1,2,2,0,4
4008,3,0.004801646278724134,0.14267834793491865,2,3,1,1,3,2,0,6
4009,3,0.008803018177660911,0.22190237797246556,2,3,1,1,2,2,1,5
4010,2,0.003944209443237681,0.11138923654568209,2,3,2,1,2,2,1,3
4011,3,0.009660455013147363,0.2146433041301627,2,3,0,1,3,2,2,13
4012,1,0.0013718989367783238,0.08385481852315393,1,3,2,1,1,2,0,3
4013,1,0.0022293357722647767,0.06758448060075092,2,3,1,1,1,2,2,3
4014,2,0.0023722419115125184,0.16020025031289112,2,3,1,1,2,2,1,2
4015,2,0.003229678746998971,0.1802252816020025,2,3,1,1,2,2,0,2
4016,2,0.0068023322281925225,0.16145181476846057,2,3,1,1,2,2,3,3
4017,2,0.003944209443237681,0.1802252816020025,2,3,1,1,2,2,2,4
4018,3,0.010517891848633816,0.18598247809762203,1,3,1,0,2,0,10,15
4019,3,0.005373270835715102,0.23028785982478098,2,3,1,2,2,2,1,5
4020,3,0.003944209443237681,0.19899874843554444,1,3,1,1,3,2,2,4
4021,3,0.036812621470218354,0.43679599499374216,1,3,1,2,3,0,3,5
4022,3,0.00737395678518349,0.23028785982478098,2,3,1,1,3,2,5,6
4023,2,0.004230021721733165,0.15018773466833543,2,3,2,1,2,2,3,5
4024,2,0.0033725848862467133,0.1739674593241552,2,3,1,1,2,2,0,1
4025,2,0.0025151480507602606,0.1176470588235294,2,3,1,1,2,2,0,4
4026,2,0.0025151480507602606,0.10863579474342927,2,3,1,1,2,2,3,4
4027,2,0.004515834000228649,0.10826032540675844,2,3,2,1,2,2,2,6
4028,2,0.003229678746998971,0.03629536921151439,2,3,0,1,2,2,3,4
4029,3,0.0068023322281925225,0.22403003754693365,2,3,0,1,3,2,4,5
4030,3,0.009660455013147363,0.24355444305381727,2,3,1,0,3,2,1,9
4031,2,0.003086772607751229,0.09887359198998748,2,3,2,1,1,2,2,4
4032,2,0.003086772607751229,0.14580725907384232,2,3,2,1,2,2,5,5
4033,2,0.003944209443237681,0.13391739674593242,2,3,1,1,2,2,3,4
4034,3,0.012518577798102205,0.24342928660826033,2,3,2,0,3,0,1,19
4035,2,0.005373270835715102,0.1176470588235294,2,3,2,1,2,2,1,5
4036,2,0.003944209443237681,0.09887359198998748,2,3,2,1,2,2,2,3
4037,2,0.0025151480507602606,0.13516896120150187,2,3,2,1,2,2,2,4
4038,3,0.003944209443237681,0.1802252816020025,1,3,1,2,3,2,2,5
4039,2,0.005316108380016005,0.13266583229036297,1,3,1,1,2,2,3,4
4040,2,0.0020864296330170345,0.006257822277847309,2,3,2,1,2,2,3,5
4041,4,0.036812621470218354,0.3908635794743429,1,3,0,2,5,0,14,14
4042,1,0.0020864296330170345,0.11138923654568209,1,3,2,2,1,2,2,2
4043,1,0.0009431805190350977,0.006257822277847309,2,3,1,1,1,2,1,2
4044,2,0.0022293357722647767,0.07384230287859823,2,3,2,1,2,2,3,4
4045,1,0.0033725848862467133,0.09261576971214017,1,3,1,2,1,2,3,3
4046,2,0.004801646278724134,0.11138923654568209,2,3,2,1,2,2,2,4
4047,3,0.007088144506688007,0.22403003754693365,1,3,1,1,3,2,2,4
4048,1,0.004515834000228649,0.057571964956195244,2,3,0,1,1,0,3,5
4049,2,0.0022293357722647767,0.08886107634543178,2,3,2,1,2,2,1,3
4050,1,0.0019435234937692921,0.055068836045056316,2,3,2,1,1,2,0,3
4051,2,0.0025151480507602606,0.07384230287859823,2,3,2,1,2,2,7,7
4052,2,0.003086772607751229,0.13642052565707133,2,3,2,1,2,2,1,1
4053,2,0.0036583971647421976,0.16145181476846057,2,3,2,1,2,2,3,3
4054,2,0.0068023322281925225,0.18648310387984982,2,3,1,1,2,2,0,2
4055,2,0.00594489539270607,0.14893617021276595,2,3,0,1,2,2,4,8
4056,4,0.012518577798102205,0.3742177722152691,2,3,1,1,4,2,3,4
4057,3,0.005373270835715102,0.24906132665832292,1,3,1,1,3,2,1,1
4058,2,0.004230021721733165,0.09887359198998748,2,3,2,1,2,2,2,4
4059,3,0.009660455013147363,0.12390488110137672,1,3,1,1,3,2,3,6
4060,2,0.003944209443237681,0.14893617021276595,2,3,2,1,2,2,2,3
